Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.163.46-192.168.31.107-443-53072-6,192.168.31.107,53072,172.217.163.46,443,6,27/09/2023 04:05:17 下午,59472,4,7,517.0,5648.0,517.0,0.0,129.25,258.5,1412.0,0.0,806.8571428571429,754.7457471606865,103662.22760290558,184.96099004573583,5947.199999999999,11304.30809519588,31393.0,0.0,37293.0,12431.0,16740.028584204985,31518.0,243.0,53815.0,8969.166666666668,14226.324984572322,31734.0,0.0,0,0,0,0,80,156,67.25854183481303,117.7024482109228,0.0,1412.0,513.75,679.2372895053285,461363.29545454547,0,1,0,0,0,0,0,0,1.0,560.4545454545455,129.25,806.8571428571429,0,0,0,0,0,0,4,517,7,5648,-1,65535,1,0,0,0,0,0,0,0,0,0,No Label
172.217.163.46-192.168.31.107-443-53072-6,172.217.163.46,443,192.168.31.107,53072,6,27/09/2023 04:05:17 下午,15009,1,2,0.0,1301.0,0.0,0.0,0.0,0.0,1301.0,0.0,650.5,919.9459223236984,86681.32453861016,199.8800719568259,7504.5,10523.870224399387,14946.0,63.0,0,0,0,0,0,63.0,63.0,0.0,63.0,63.0,0,1,0,0,20,40,66.6266906522753,133.2533813045506,0.0,1301.0,650.5,751.1327002157032,564200.3333333334,0,0,0,1,1,0,0,0,2.0,867.3333333333334,0.0,650.5,0,0,0,0,0,0,1,0,2,1301,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
172.217.163.46-192.168.31.107-443-53071-6,172.217.163.46,443,192.168.31.107,53071,6,27/09/2023 04:05:17 下午,28325,6,2,6949.0,0.0,1412.0,0.0,1158.1666666666665,569.1180603940334,0.0,0.0,0.0,0.0,245330.97969991175,282.4360105913504,4046.4285714285716,10678.089121454,28262.0,0.0,28325.0,5665.0,12667.325092536308,28325.0,0.0,63.0,63.0,0.0,63.0,63.0,0,0,0,0,120,40,211.8270079435128,70.6090026478376,0.0,1412.0,772.1111111111111,733.3294696867916,537772.111111111,0,0,0,0,1,0,0,0,0.0,868.625,1158.1666666666667,0.0,0,0,0,0,0,0,6,6949,2,0,-1,0,5,0,0,0,0,0,0,0,0,0,No Label
172.217.163.46-192.168.31.107-443-53070-6,172.217.163.46,443,192.168.31.107,53070,6,27/09/2023 04:05:17 下午,13595,6,2,6949.0,0.0,1412.0,0.0,1158.1666666666665,569.1180603940334,0.0,0.0,0.0,0.0,511143.80286870175,588.4516366311144,1942.142857142857,4009.5278370639203,10787.0,0.0,13413.0,2682.6,4707.937212835362,10871.0,0.0,266.0,266.0,0.0,266.0,266.0,0,0,0,0,120,40,441.3387274733358,147.1129091577786,0.0,1412.0,772.1111111111111,733.3294696867916,537772.1111111111,0,0,0,0,1,0,0,0,0.0,868.625,1158.1666666666667,0.0,0,0,0,0,0,0,6,6949,2,0,-1,0,5,0,0,0,0,0,0,0,0,0,No Label
172.217.160.110-192.168.31.107-443-53083-6,192.168.31.107,53083,172.217.160.110,443,6,27/09/2023 04:05:20 下午,52703,3,4,517.0,1412.0,517.0,0.0,172.33333333333331,298.4900891710365,1412.0,0.0,353.0,706.0,36601.33199248619,132.81976358082082,8783.833333333332,12858.588047163914,29564.0,0.0,32253.0,16126.5,22130.320930795377,31775.0,478.0,50492.0,16830.666666666664,15404.989494749205,30232.0,0.0,0,0,0,0,60,96,56.92275582035178,75.89700776046904,0.0,1412.0,241.125,506.51510695282184,256557.55357142855,0,1,0,0,0,0,0,0,1.0,275.57142857142856,172.33333333333334,353.0,0,0,0,0,0,0,3,517,4,1412,-1,65535,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.110-192.168.31.107-443-53083-6,172.217.160.110,443,192.168.31.107,53083,6,27/09/2023 04:05:21 下午,15016,4,2,3949.0,1412.0,1412.0,0.0,987.25,671.9282575791357,1412.0,0.0,706.0,998.4347750354051,357019.17954182206,399.57378795950984,3003.2,6630.715436512111,14864.0,0.0,15016.0,5005.333333333333,8669.49164215142,15016.0,0.0,152.0,152.0,0.0,152.0,152.0,0,1,0,0,80,40,266.3825253063399,133.19126265316996,0.0,1412.0,967.5714285714284,669.2333566957685,447873.2857142857,0,0,0,1,1,0,0,0,0.0,1128.8333333333333,987.25,706.0,0,0,0,0,0,0,4,3949,2,1412,-1,0,3,0,0,0,0,0,0,0,0,0,No Label
192.168.31.107-203.211.8.207-53045-443-6,192.168.31.107,53045,203.211.8.207,443,6,27/09/2023 04:04:26 下午,60038809,5,10,582.0,4991.0,517.0,0.0,116.4,225.63310927255338,1460.0,0.0,499.09999999999997,689.3727342060074,92.82329367992627,0.24983840035867466,4288486.357142857,1.2375656150744641E7,4.5005812E7,0.0,4.5067189E7,1.126679725E7,2.2503189887617152E7,4.5021577E7,167.0,6.0038809E7,6670978.777777778,1.5204902373619303E7,4.502264E7,0.0,0,0,0,0,100,228,0.08327946678622489,0.16655893357244977,0.0,1460.0,348.3125,583.001511576085,339890.76249999995,0,1,0,0,0,0,0,0,2.0,371.53333333333336,116.4,499.1,0,0,0,0,0,0,5,582,10,4991,-1,65535,3,0,83333.0,0.0,83333.0,83333.0,4.5005812E7,0.0,4.5005812E7,4.5005812E7,No Label
147.92.185.2-192.168.31.107-443-61088-6,147.92.185.2,443,192.168.31.107,61088,6,27/09/2023 04:03:28 下午,90197083,7,5,111.0,185.0,37.0,0.0,15.857142857142858,19.777331901519403,37.0,37.0,37.0,0.0,3.2817025801155895,0.13304199649117254,8199734.818181818,1.400115328245109E7,3.0000817E7,395.0,9.0148084E7,1.5024680666666666E7,1.640406496845465E7,3.0000817E7,48962.0,9.0149015E7,2.253725375E7,1.5024572538239159E7,3.0051055E7,395.0,0,1,0,0,140,100,0.07760783128651733,0.05543416520465523,0.0,37.0,25.615384615384617,17.774225072364672,315.9230769230769,0,0,0,1,1,0,0,0,0.0,27.75,15.857142857142858,37.0,0,0,0,0,0,0,7,111,5,185,-1,64393,3,0,49899.0,782.7413365857204,50421.0,48999.0,2.9999474666666668E7,1431.5915385798191,3.0000817E7,2.9997968E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,27/09/2023 04:03:29 下午,119999100,141,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1833422083998963,851057.4468085109,1034856.7764025914,6000021.0,0.0,1.18999744E8,849998.1714285715,1038495.8932572978,6000021.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.1750088125660942,0.008333395833802087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,141,0,1,0,-1,-1,0,0,3.69991235E7,1.2727794075030461E7,4.5999033E7,2.7999214E7,5500367.5,706616.7561871853,6000021.0,5000714.0,No Label
142.250.157.188-192.168.31.107-5228-53068-6,192.168.31.107,53068,142.250.157.188,5228,6,27/09/2023 04:05:17 下午,13319475,9,14,758.0,8539.0,517.0,0.0,84.22222222222223,172.79813206294924,1412.0,0.0,609.9285714285714,653.8230134883851,698.0004842533208,1.7267947873320832,605430.6818181819,2802659.786751836,1.3153384E7,0.0,1.3295853E7,1661981.625,4643288.403074514,1.3153384E7,393.0,123614.0,9508.769230769232,14662.595712411941,51372.0,0.0,0,0,0,0,192,296,0.6757023080864674,1.0510924792456158,0.0,1412.0,387.375,569.7737012640843,324642.07065217395,0,1,0,0,0,0,0,0,1.0,404.2173913043478,84.22222222222223,609.9285714285714,0,0,0,0,0,0,9,758,14,8539,-1,65535,3,0,0,0,0,0,0,0,0,0,No Label
