"No.","Time","Source","Destination","Protocol","Length","Info","...o"
"1016","5.916009204","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","5.916009204"
"1017","5.916012268","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.916012268"
"1018","5.918401398","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","5.918401398"
"1019","5.918411382","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.918411382"
"1020","5.925017487","127.0.0.1","127.0.0.1","TCP","69","54782  >  40769 [PSH, ACK] Seq=112 Ack=1 Win=512 Len=1 TSval=313975043 TSecr=313975031","5.925017487"
"1021","5.925025256","127.0.0.1","127.0.0.1","TCP","68","40769  >  54782 [ACK] Seq=1 Ack=113 Win=512 Len=0 TSval=313975043 TSecr=313975043","5.925025256"
"1022","5.931173360","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","5.931173360"
"1023","5.931184505","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.931184505"
"1024","5.931205881","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","5.931205881"
"1025","5.931208265","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.931208265"
"1026","5.934223255","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","5.934223255"
"1027","5.934233918","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.934233918"
"1028","5.946059771","127.0.0.1","127.0.0.1","TCP","69","54782  >  40769 [PSH, ACK] Seq=113 Ack=1 Win=512 Len=1 TSval=313975065 TSecr=313975043","5.946059771"
"1029","5.946067455","127.0.0.1","127.0.0.1","TCP","68","40769  >  54782 [ACK] Seq=1 Ack=114 Win=512 Len=0 TSval=313975065 TSecr=313975065","5.946067455"
"1030","5.947352482","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","5.947352482"
"1031","5.947352511","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","5.947352511"
"1032","5.947362637","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.947362637"
"1033","5.947362902","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.947362902"
"1034","5.950083239","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","5.950083239"
"1035","5.950087707","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.950087707"
"1036","5.962544812","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","5.962544812"
"1037","5.962557712","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.962557712"
"1038","5.963442035","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","5.963442035"
"1039","5.963448919","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.963448919"
"1040","5.966151253","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","5.966151253"
"1041","5.966159189","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.966159189"
"1042","5.977814451","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","5.977814451"
"1043","5.977842542","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.977842542"
"1044","5.979209286","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","5.979209286"
"1045","5.979232982","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.979232982"
"1046","5.982756346","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","5.982756346"
"1047","5.982766793","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.982766793"
"1048","5.993021337","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","5.993021337"
"1049","5.993031814","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.993031814"
"1050","5.994343244","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","5.994343244"
"1051","5.994349613","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.994349613"
"1052","5.996224671","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","5.996224671"
"1053","5.996230626","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.996230626"
"1054","5.997886706","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","5.997886706"
"1055","5.997891485","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","5.997891485"
"1056","6.008407666","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.008407666"
"1057","6.008418326","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.008418326"
"1058","6.010453462","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.010453462"
"1059","6.010460551","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.010460551"
"1060","6.011538416","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.011538416"
"1061","6.011560483","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.011560483"
"1062","6.023598109","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.023598109"
"1063","6.023630715","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.023630715"
"1064","6.023662188","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.023662188"
"1065","6.023666190","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.023666190"
"1066","6.024021946","127.0.0.1","127.0.0.1","TCP","69","54782  >  40769 [PSH, ACK] Seq=114 Ack=1 Win=512 Len=1 TSval=313975142 TSecr=313975065","6.024021946"
"1067","6.024027095","127.0.0.1","127.0.0.1","TCP","68","40769  >  54782 [ACK] Seq=1 Ack=115 Win=512 Len=0 TSval=313975142 TSecr=313975142","6.024027095"
"1068","6.025833704","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.025833704"
"1069","6.025840910","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.025840910"
"1070","6.027081794","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.027081794"
"1071","6.027102532","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.027102532"
"1072","6.039461379","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.039461379"
"1073","6.039461404","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.039461404"
"1074","6.039471714","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.039471714"
"1075","6.039471850","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.039471850"
"1076","6.041160968","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.041160968"
"1077","6.041166374","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.041166374"
"1078","6.042945424","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.042945424"
"1079","6.042951426","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.042951426"
"1080","6.055585514","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.055585514"
"1081","6.055590693","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.055590693"
"1082","6.055593577","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.055593577"
"1083","6.055595977","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.055595977"
"1084","6.056605300","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.056605300"
"1085","6.056609777","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.056609777"
"1086","6.058995277","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.058995277"
"1087","6.059044562","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.059044562"
"1088","6.071185005","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.071185005"
"1089","6.071194392","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.071194392"
"1090","6.071286731","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.071286731"
"1091","6.071291825","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.071291825"
"1092","6.072643584","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.072643584"
"1093","6.072648280","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.072648280"
"1094","6.074932960","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.074932960"
"1095","6.074940455","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.074940455"
"1096","6.086545707","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.086545707"
"1097","6.086548567","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.086548567"
"1098","6.086571215","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.086571215"
"1099","6.086571346","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.086571346"
"1100","6.088286108","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.088286108"
"1101","6.088292023","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.088292023"
"1102","6.090492421","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.090492421"
"1103","6.090501443","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.090501443"
"1104","6.102676243","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.102676243"
"1105","6.102676279","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.102676279"
"1106","6.102684588","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.102684588"
"1107","6.102684764","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.102684764"
"1108","6.103758643","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.103758643"
"1109","6.103763273","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.103763273"
"1110","6.106129786","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.106129786"
"1111","6.106136059","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.106136059"
"1112","6.118752167","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.118752167"
"1113","6.118752191","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.118752191"
"1114","6.118787009","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.118787009"
"1115","6.118787232","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.118787232"
"1116","6.118935259","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.118935259"
"1117","6.118939353","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.118939353"
"1118","6.121382568","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.121382568"
"1119","6.121416852","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.121416852"
"1120","6.134272912","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.134272912"
"1121","6.134272932","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.134272932"
"1122","6.134282437","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.134282437"
"1123","6.134282807","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.134282807"
"1124","6.134306962","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.134306962"
"1125","6.134309339","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.134309339"
"1126","6.137212827","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.137212827"
"1127","6.137217359","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.137217359"
"1128","6.149817652","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.149817652"
"1129","6.149817630","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.149817630"
"1130","6.149824913","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.149824913"
"1131","6.149825128","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.149825128"
"1132","6.149862099","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.149862099"
"1133","6.149865257","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.149865257"
"1134","6.152516313","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.152516313"
"1135","6.152522130","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.152522130"
"1136","6.165422739","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.165422739"
"1137","6.165422716","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.165422716"
"1138","6.165432961","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.165432961"
"1139","6.165433124","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.165433124"
"1140","6.165455602","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.165455602"
"1141","6.165458068","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.165458068"
"1142","6.168434285","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.168434285"
"1143","6.168438843","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.168438843"
"1144","6.181041036","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.181041036"
"1145","6.181041056","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.181041056"
"1146","6.181050886","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.181050886"
"1147","6.181051292","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.181051292"
"1148","6.181073604","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.181073604"
"1149","6.181076081","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.181076081"
"1150","6.184504930","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.184504930"
"1151","6.184511192","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.184511192"
"1152","6.197119059","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.197119059"
"1153","6.197128623","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.197128623"
"1154","6.199612793","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.199612793"
"1155","6.199618857","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.199618857"
"1156","6.199638860","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.199638860"
"1157","6.199641351","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.199641351"
"1158","6.199654027","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.199654027"
"1159","6.199656104","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.199656104"
"1160","6.212647343","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.212647343"
"1161","6.212657928","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.212657928"
"1162","6.215195268","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.215195268"
"1163","6.215200718","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.215200718"
"1164","6.215220274","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.215220274"
"1165","6.215222620","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.215222620"
"1166","6.215234921","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.215234921"
"1167","6.215236971","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.215236971"
"1168","6.227823525","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.227823525"
"1169","6.227851535","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.227851535"
"1170","6.230827742","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.230827742"
"1171","6.230832793","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.230832793"
"1172","6.230850373","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.230850373"
"1173","6.230852642","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.230852642"
"1174","6.230864558","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.230864558"
"1175","6.230866567","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.230866567"
"1176","6.244005329","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.244005329"
"1177","6.244015194","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.244015194"
"1178","6.245950390","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.245950390"
"1179","6.245955479","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.245955479"
"1180","6.245972937","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.245972937"
"1181","6.245975296","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.245975296"
"1182","6.245986846","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.245986846"
"1183","6.245988924","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.245988924"
"1184","6.259532375","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.259532375"
"1185","6.259542009","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.259542009"
"1186","6.261490005","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.261490005"
"1187","6.261495053","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.261495053"
"1188","6.261512751","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.261512751"
"1189","6.261515084","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.261515084"
"1190","6.261526794","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.261526794"
"1191","6.261528756","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.261528756"
"1192","6.274857009","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.274857009"
"1193","6.274866574","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.274866574"
"1194","6.276740280","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.276740280"
"1195","6.276745694","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.276745694"
"1196","6.276763214","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.276763214"
"1197","6.276765500","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.276765500"
"1198","6.276777740","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.276777740"
"1199","6.276779781","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.276779781"
"1200","6.290744299","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.290744299"
"1201","6.290753577","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.290753577"
"1202","6.292215743","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.292215743"
"1203","6.292221557","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.292221557"
"1204","6.292241038","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.292241038"
"1205","6.292243374","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.292243374"
"1206","6.292255911","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.292255911"
"1207","6.292257939","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.292257939"
"1208","6.306421919","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.306421919"
"1209","6.306431143","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.306431143"
"1210","6.307364953","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.307364953"
"1211","6.307370999","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.307370999"
"1212","6.307390673","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.307390673"
"1213","6.307392861","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.307392861"
"1214","6.307404693","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.307404693"
"1215","6.307406613","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.307406613"
"1216","6.321547310","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.321547310"
"1217","6.321556344","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.321556344"
"1218","6.322722280","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.322722280"
"1219","6.322749101","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.322749101"
"1220","6.322785783","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.322785783"
"1221","6.322788272","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.322788272"
"1222","6.322902734","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.322902734"
"1223","6.322906744","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.322906744"
"1224","6.336973999","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.336973999"
"1225","6.336997834","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.336997834"
"1226","6.338864826","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.338864826"
"1227","6.338873854","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.338873854"
"1228","6.338895353","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.338895353"
"1229","6.338897665","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.338897665"
"1230","6.338909452","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.338909452"
"1231","6.338911448","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.338911448"
"1232","6.352930910","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.352930910"
"1233","6.352958476","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.352958476"
"1234","6.354950907","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.354950907"
"1235","6.354956642","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.354956642"
"1236","6.354975942","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.354975942"
"1237","6.354978335","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.354978335"
"1238","6.355002179","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.355002179"
"1239","6.355004545","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.355004545"
"1240","6.368468582","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.368468582"
"1241","6.368495493","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.368495493"
"1242","6.370826350","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.370826350"
"1243","6.370832350","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.370832350"
"1244","6.370845632","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.370845632"
"1245","6.370850626","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.370850626"
"1246","6.370863715","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.370863715"
"1247","6.370866363","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.370866363"
"1248","6.384002773","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.384002773"
"1249","6.384040729","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.384040729"
"1250","6.386893037","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.386893037"
"1251","6.386893057","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.386893057"
"1252","6.386901974","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.386901974"
"1253","6.386902129","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.386902129"
"1254","6.386925944","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.386925944"
"1255","6.386928290","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.386928290"
"1256","6.399393481","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.399393481"
"1257","6.399402378","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.399402378"
"1258","6.403043401","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.403043401"
"1259","6.403043366","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.403043366"
"1260","6.403052647","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.403052647"
"1261","6.403052860","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.403052860"
"1262","6.403076940","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.403076940"
"1263","6.403079226","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.403079226"
"1264","6.414958060","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.414958060"
"1265","6.414966622","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.414966622"
"1266","6.416954561","127.0.0.1","127.0.0.1","TCP","69","54782  >  40769 [PSH, ACK] Seq=115 Ack=1 Win=512 Len=1 TSval=313975535 TSecr=313975142","6.416954561"
"1267","6.416960259","127.0.0.1","127.0.0.1","TCP","68","40769  >  54782 [ACK] Seq=1 Ack=116 Win=512 Len=0 TSval=313975535 TSecr=313975535","6.416960259"
"1268","6.418927643","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.418927643"
"1269","6.418929939","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.418929939"
"1270","6.418933470","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.418933470"
